genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster,closest_mood
World,SEU Worship,The Comforter Has Come (Live),1c806VlNZKG01QZduhISb0,32,0.196,0.439,368266,0.542,0.0,E,0.128,-7.024,1,0.0317,143.888,4/4,0.155,2.0,anxious
World,The Brilliance,Night Has Passed,7K5KXKBbobIuANJMC4Ql6A,36,0.824,0.224,250627,0.438,0.0241,D#,0.0674,-9.314,1,0.0332,177.397,3/4,0.277,2.0,anxious
World,Vertical Worship,It's Who You Are,0b3HMlsmxuby5Pix5UnyeM,35,0.0409,0.339,228800,0.534,0.0,B,0.173,-6.651,1,0.0315,143.541,4/4,0.164,2.0,anxious
World,Hillsong Worship,The Stand - Live / The Very Best Of Hillsong Live Album Version,4U8D7Yj1pMnjrVlGpqCAyF,32,0.575,0.312,293073,0.359,0.000912,A,0.0955,-11.271,1,0.0293,141.812,4/4,0.0959,1.0,anxious
World,Rodrigo y Gabriela,11:11,0qCMXW3893bzP62YhfUBrk,30,0.638,0.746,289573,0.74,0.855,E,0.347,-7.434,0,0.273,169.974,3/4,0.753,7.0,anxious
World,Gateway Worship,Precious Jesus,2OKSjmcUG7aK0soaw8mnbX,32,0.161,0.415,292280,0.432,0.0,D,0.0529,-6.833,1,0.0286,137.784,4/4,0.0655,2.0,anxious
World,Jenn Johnson,I've Found a Love (Love Came Down),04rGuGRjhOMTl4GV3ct9kD,35,0.0106,0.265,373520,0.518,0.0,E,0.656,-7.231,1,0.0315,159.749,4/4,0.105,0.0,anxious
World,Hillsong Worship,The Lord's Prayer - Instrumental Version,6XS8GIIyIEtWrujPBHTriO,30,0.000394,0.411,379133,0.581,0.895,A,0.0854,-9.485,1,0.0302,137.991,4/4,0.0885,7.0,anxious
World,UPPERROOM,Crown You with Love (feat. Wendy Guajardo),68P3nEUmR7yrL4YBSSH448,31,0.0537,0.476,442427,0.4,0.0,E,0.104,-9.468,1,0.031,154.011,3/4,0.11,2.0,anxious
World,En Espíritu Y En Verdad,Habitación,50p4d08bHBwQPYcTAGfqmZ,45,0.0953,0.3,413932,0.786,0.000357,D,0.318,-5.693,1,0.0398,151.662,4/4,0.286,2.0,anxious
World,for KING & COUNTRY,People Change,4d51ROVbamfPFmSeSMPnS8,38,0.18,0.396,233633,0.571,0.0,C,0.147,-6.399,1,0.037,167.971,4/4,0.227,2.0,anxious
World,Ott,Squirrel and Biscuits,4PDsAYeCpTb81U9pzTImQO,36,0.00289,0.487,362159,0.898,0.57,G,0.497,-7.754,1,0.0616,170.024,4/4,0.365,2.0,anxious
World,For All Seasons,Fight Anymore,5cEkusc3gj2K4QDQbAb9Ms,32,0.506,0.335,197160,0.536,0.0,D,0.105,-5.656,1,0.0381,151.112,4/4,0.2,2.0,anxious
World,Matt Maher,Lay It Down,4OV8vjuI9FAonqkWgYQpQe,36,0.226,0.471,326573,0.482,0.0,C#,0.107,-8.504,1,0.0286,142.104,4/4,0.152,2.0,anxious
World,The Brilliance,Now and at the Hour,7dH99NGcCq9HqldL9JTmZt,36,0.921,0.513,199053,0.274,0.0419,G,0.204,-12.1,1,0.0282,137.823,4/4,0.259,1.0,anxious
World,Shane & Shane,Do It Again,4sZxAakhlkuANu0P6k6HO3,36,0.108,0.312,407628,0.488,7.55e-05,A#,0.174,-10.354,1,0.0292,171.963,4/4,0.206,2.0,anxious
World,Hillsong Worship,None But Jesus - Live / Mighty To Save Album Version,3tgW1Lubu15qgNt2tghqL9,31,0.875,0.369,348573,0.315,1.55e-06,C,0.215,-9.32,1,0.0286,141.155,4/4,0.17,1.0,anxious
World,Urban Rescue,Run,1LfNqFYC9CbpnOdl6R4R9a,36,0.0854,0.244,329571,0.456,0.0,C,0.0559,-8.429,1,0.0357,156.103,4/4,0.217,2.0,anxious
World,The Brilliance,Don't You Let Go,26puEYDF8kW0xL9XA2Ul05,36,0.882,0.472,135800,0.196,0.000132,F,0.0937,-12.027,1,0.0377,143.272,4/4,0.21,1.0,anxious
World,The Brilliance,Welcome to the Darkness,5aKkIRht4psUQdZPbwRmz9,36,0.903,0.52,251200,0.291,0.0116,E,0.169,-11.687,0,0.0316,137.992,4/4,0.184,1.0,anxious
World,Jeremy Camp,Healing Hand Of God,3S1SIX8wkQ5yBtR1SYAAKC,36,0.0434,0.56,264440,0.739,0.0,C#,0.0918,-6.137,0,0.034,146.035,4/4,0.363,8.0,anxious
World,Loreena McKennitt,Marco Polo,7Ii5qxNybCKFdsbYVDp6R9,32,0.00619,0.472,313213,0.524,0.271,A,0.104,-10.418,1,0.0425,167.932,4/4,0.487,2.0,anxious
World,Passion,God Of This City - Live,5sVuyUiMySYdKGXKRROd52,38,0.0539,0.377,305993,0.596,0.000931,C#,0.605,-8.357,1,0.0369,155.872,4/4,0.166,0.0,anxious
World,UPPERROOM,Hallelujah (I Will Run) [Live] (feat. Bob Randall),2ndr5INFU99IU8DjosaPx4,31,0.0268,0.274,614634,0.451,3.51e-06,C,0.108,-8.742,1,0.0307,143.977,4/4,0.106,2.0,anxious
World,En Espíritu Y En Verdad,Me Asombras,5TXlYS7AgA5g0MrNSaCQSf,45,0.092,0.253,576977,0.446,0.000475,C,0.119,-9.619,1,0.0344,156.083,4/4,0.0634,2.0,anxious
World,Matt Redman,Holy - Live,4QKSofnn0lM7Ie30xPGA9d,39,0.165,0.445,433667,0.648,0.0,A#,0.711,-6.153,1,0.0313,138.083,4/4,0.324,0.0,anxious
World,Hillsong Worship,Forever - Instrumental / Live,1FeqgSSJhD7xx5C5sZNRY7,30,0.686,0.581,272293,0.392,0.783,D,0.309,-14.058,1,0.0288,138.005,4/4,0.101,5.0,anxious
World,SEU Worship,The Fullness - Live,5UdNbcgQk9jxzaOXAxyAnA,32,0.0163,0.408,258987,0.64,0.0,D,0.708,-4.818,1,0.0338,147.926,4/4,0.151,0.0,anxious
World,Michael W. Smith,Here I Bow,4U3DWnHtqyQQYeCZRAMY7k,41,0.157,0.495,286480,0.397,0.00602,A,0.106,-8.731,1,0.0259,136.009,4/4,0.191,2.0,anxious
World,Shane & Shane,All the Poor and Powerless,4sCufMYx93tuiaFHdpVZVm,35,0.0952,0.41,319503,0.397,0.0,B,0.153,-9.479,1,0.0371,143.895,4/4,0.17,2.0,anxious
World,Loreena McKennitt,The Stolen Child,3B0VU544mmwynbHinTjJP3,42,0.856,0.431,323067,0.239,5.03e-06,E,0.736,-14.436,0,0.0589,138.939,4/4,0.171,0.0,anxious
World,Jonathan David Helser,Inheritance (Live) [feat. Graham Cooke],3W0SDmELeYoK8vVTUVuoov,32,0.863,0.31,556560,0.115,0.0,E,0.0799,-18.671,1,0.0619,174.285,3/4,0.108,1.0,anxious
World,Kim Walker-Smith,Spontaneous Song 5 - Live,3N03N3oIyukUWOGYulCiLS,36,0.0941,0.333,489173,0.544,0.0,D,0.106,-6.255,1,0.0323,140.044,4/4,0.318,2.0,anxious
World,Darlene Zschech,Yours Forever - Live,0Q6XtDkx5kbgpzPVAimWOc,35,0.00379,0.275,259467,0.57,7.62e-06,E,0.266,-6.829,0,0.0308,143.212,4/4,0.0976,2.0,anxious
World,Passion,White Flag - Live,04za0Wk7BoxPinrlVWGvWS,38,0.000255,0.397,303800,0.744,0.000203,G#,0.425,-5.174,1,0.0361,166.069,4/4,0.143,2.0,anxious
World,Audrey Assad,Deliverer,58TWrtQyHpU9xY4ogq3pWZ,36,0.00446,0.44,318616,0.642,1.53e-06,G,0.435,-7.676,1,0.0324,139.96,4/4,0.295,2.0,anxious
World,Shane & Shane,Behold (Then Sings My Soul),4zU4PdcEiCEYbwcKn6VTPp,36,0.295,0.473,408316,0.514,0.0017,B,0.0951,-11.389,1,0.0303,148.07,4/4,0.238,2.0,anxious
World,Desert Dwellers,Saraswati's Twerkaba,2ucmLIGvJThNFXf2GN3Ufa,34,0.0166,0.497,335994,0.591,0.508,A,0.103,-9.114,1,0.0399,169.947,4/4,0.039,2.0,anxious
World,Planetshakers,Covered - Live,5IMybarCvqYjTZNfCVtB8p,43,0.00045,0.239,475813,0.694,0.0,A#,0.425,-5.618,1,0.0381,169.966,3/4,0.166,2.0,anxious
World,Kim Walker-Smith,The King Is Here - Live,378k5TpX6hAx3L8lTsb5f8,35,0.0236,0.311,563653,0.613,0.0,A,0.0837,-6.502,1,0.0377,147.305,4/4,0.0727,2.0,anxious
World,one sonic society,Forever Reign - Radio Edit,33CuegHcclfNWyuJnbThXq,36,0.00807,0.43,237027,0.598,4.79e-05,C,0.113,-6.922,1,0.0273,159.941,4/4,0.143,2.0,anxious
World,Fela Kuti,Trouble Sleep Yanga Wake Am,4fSGItb7Y1uOGfSoZDadhn,29,0.0188,0.601,726027,0.56,0.00588,D#,0.133,-9.553,0,0.0317,142.04,4/4,0.599,8.0,anxious
World,En Espíritu Y En Verdad,Rojo Fue Tu Amor,5LwGEhJiuzn2P8TReb3SjV,43,0.193,0.33,402572,0.567,6.6e-05,G,0.608,-7.28,1,0.0379,143.659,4/4,0.119,0.0,anxious
World,Michael W. Smith,Washed Away,6RIEAB3gIuG6fjYInAxjEt,39,0.0352,0.446,382533,0.422,0.000514,A,0.108,-8.384,1,0.0297,147.995,4/4,0.172,2.0,anxious
World,Iron Bell Music,Pulling Me In,7KwG6NbQcvi4IzlIDx38oQ,31,0.349,0.333,334087,0.359,5.03e-05,G,0.0721,-9.788,1,0.0308,143.937,4/4,0.093,2.0,anxious
World,Hillsong UNITED,All For Love - Live,6PHG0nrUk398EhwR0PSbKh,33,0.0227,0.415,355973,0.558,0.000112,D,0.408,-8.37,1,0.0341,147.977,4/4,0.137,2.0,anxious
World,Kari Jobe,I Will Sing,0mciOrDg2SbpCYsQ41wbvA,37,0.102,0.15,272720,0.432,8.69e-06,A#,0.143,-9.284,1,0.0332,169.146,4/4,0.129,2.0,anxious
World,River Valley Worship,I Am Healed,48QlLd45Ex0wjZAe2rX0Zd,30,0.0182,0.418,350987,0.557,0.0,A,0.376,-6.307,1,0.0301,143.921,4/4,0.147,2.0,anxious
World,Jenn Johnson,God I Look to You,5M6Uzow3i3ryFYOJYWxcfp,34,0.0616,0.215,452520,0.395,8.11e-06,B,0.254,-8.716,1,0.0339,135.893,4/4,0.158,2.0,anxious
World,Phil Wickham,Here With Me - Acoustic,02ngFX0d97NcKRo6VUpuyr,34,0.13,0.342,255653,0.415,0.0,E,0.1,-7.541,1,0.0298,141.379,4/4,0.343,2.0,anxious
World,Chris McClarney,On Earth As It Is In Heaven - Live,6CKZHA7w4PzDQ6W5HWQhY8,35,0.093,0.318,355319,0.624,0.0,D,0.681,-7.003,1,0.0361,151.693,4/4,0.147,0.0,anxious
World,Capital City Music,"Spirit, Holy Spirit (feat. Rachel Jacques)",6Hzft00oRMnCbkefL826qF,31,0.0303,0.378,440522,0.538,7.22e-05,F#,0.108,-6.106,1,0.029,144.077,4/4,0.169,2.0,anxious
World,Casting Crowns,For All You Are,6adUHmqdz1q2jmfIQGcRqn,38,0.27,0.476,323733,0.454,0.0,A,0.094,-7.081,1,0.0317,147.923,4/4,0.173,2.0,anxious
World,Hillsong Worship,O Holy Night,3qBuBRya8v7dpFxpwxxW98,31,0.00835,0.143,334173,0.557,1.28e-06,G,0.108,-7.919,1,0.0319,167.952,3/4,0.119,2.0,anxious
World,Passion,All Creatures Of Our God And King - Live,5K3M0o61eAngb9ri8Lgee7,35,0.0109,0.56,346333,0.453,2.2e-05,D,0.744,-7.267,1,0.0268,138.614,4/4,0.234,0.0,anxious
World,Loop Guru,Tchengo,1wtQAV53Hwb6Yh0W2eAkvn,37,0.545,0.601,382307,0.438,0.859,D,0.341,-15.125,1,0.0425,160.058,1/4,0.401,7.0,anxious
World,Random Rab,Heavenly Light,32IF7BIEXu34cMCnbQbZfn,30,0.618,0.744,267600,0.438,0.0528,C,0.117,-11.215,1,0.0349,144.007,4/4,0.384,2.0,anxious
World,Hillsong Worship,We Have A Savior,4KMKFCQnYV4PpN8QOgSKWN,31,0.121,0.407,233227,0.757,5.07e-05,F#,0.0852,-5.17,1,0.0327,152.049,3/4,0.193,2.0,anxious
World,David Crowder Band,Wholly Yours,3EDX2E7DuMNdMfOWzSkXth,34,0.0535,0.572,272520,0.757,1.6e-06,A,0.195,-5.481,1,0.0369,152.982,4/4,0.428,2.0,anxious
World,Phil Wickham,Doxology//Amen - Acoustic,6fUfmS75HHsNI6zVY4aPXP,34,0.338,0.286,233253,0.534,0.0,A,0.0833,-4.97,1,0.0304,145.789,4/4,0.31,2.0,anxious
World,Karunesh,Desert Traveller,1LJAh3KnM0k5YuoFbM49Ja,41,0.62,0.627,383493,0.442,0.821,D,0.125,-13.371,0,0.047,159.997,4/4,0.237,7.0,anxious
World,Hillsong en Español,Señor Te Exalto (I Will Exalt You),4wP8XeUWl97w2pFMImuLwI,30,0.383,0.325,472493,0.43,0.0118,B,0.111,-10.541,1,0.0307,141.775,4/4,0.0685,2.0,anxious
World,Sean Feucht,There Is a Name (Live),1c4djybfa6TS07oMspWYfL,36,0.0273,0.415,551027,0.581,0.0,C#,0.666,-9.24,1,0.0409,145.734,4/4,0.193,0.0,anxious
World,Brian Johnson,Mercy and Majesty,71HNb0jPJxgsEOtuBpoCyQ,37,0.391,0.407,265400,0.696,0.000112,G#,0.13,-8.801,1,0.0714,139.96,4/4,0.201,2.0,anxious
World,Rend Collective,Finally Free,0EOPYd0aSZ6dBhh9y0gHdY,36,0.00691,0.144,297475,0.583,0.0,C,0.14,-6.459,1,0.0388,188.972,3/4,0.192,2.0,anxious
World,Passion,Forever Reign - Live,4qZavYhWnmA1QHExoar3C6,35,0.0814,0.355,328348,0.574,2.81e-06,C,0.422,-7.719,1,0.0354,166.074,4/4,0.114,2.0,anxious
World,Starfield,Cry In My Heart,6HKmAGpQgDNQ4sFhAgvkA2,38,0.123,0.509,200880,0.412,0.0,D,0.37,-10.249,1,0.0271,155.932,4/4,0.201,2.0,anxious
World,Amanda Lindsey Cook,I Will Exalt,5v88SB6YKPEYidyZBAgThz,35,0.449,0.319,404880,0.304,0.0,D,0.149,-9.388,1,0.0327,147.016,3/4,0.111,2.0,anxious
World,Bethel Music,Heaven's Song,0Iqzf5rhwlKLF47H5O7ufc,37,0.0102,0.322,519209,0.635,2.82e-06,F,0.445,-8.051,1,0.0313,145.93,4/4,0.0956,2.0,anxious
World,Michael W. Smith,Awesome God,089YdobV7859anDvVu1TsY,37,0.283,0.298,197613,0.66,5.24e-06,G,0.629,-8.187,1,0.041,138.902,4/4,0.185,0.0,anxious
World,Casting Crowns,Praise You In This Storm - acoustic,4n42iES93DDuPvWpTyJVSO,36,0.568,0.278,323853,0.439,0.0,F#,0.09,-5.583,1,0.0338,164.084,4/4,0.23,2.0,anxious
World,Hillsong en Español,Para Exaltarte - Live,7sbdFS8AxkAZgdop0keKv7,30,0.00516,0.451,244443,0.918,0.0,F#,0.183,-5.826,0,0.0442,138.003,4/4,0.657,8.0,anxious
World,BridgeCity,The Well - Live,6jDtLZmXKmpAaj9C7vdTEg,29,0.0104,0.443,345947,0.556,0.0,C,0.702,-8.377,1,0.0303,148.082,4/4,0.334,0.0,anxious
World,Michael W. Smith,Somewhere Somehow,52wbWBHEdMoGwO0zBo9FLS,43,0.344,0.297,255293,0.475,0.0,A,0.105,-9.661,1,0.0265,152.303,4/4,0.226,2.0,anxious
World,Red Rocks Worship,As We Seek (Hallelujah),4k49TgDbCMI7oGMTp8ruSJ,31,0.0137,0.385,325748,0.631,0.0,E,0.0792,-6.021,1,0.032,156.874,4/4,0.194,2.0,anxious
World,Misty Edwards,Psalm 46 (Lord of Hosts) [Live],2iaWmiRo7SWverTr2nbLwR,34,0.17,0.402,503999,0.613,0.0,F#,0.127,-7.772,0,0.0347,137.891,4/4,0.153,3.0,anxious
World,Leeland,Carried to The Table,5hjYGZTGLa1ln69gwykUVZ,37,0.194,0.358,343387,0.351,3.73e-06,D,0.263,-9.05,1,0.0296,135.434,4/4,0.399,2.0,anxious
World,John Mark McMillan,Heart Won't Stop / Stand By Me - Medley/Live,19OcuMdUoSlyUXZiDCOgrz,35,0.00147,0.354,466307,0.666,0.0494,A,0.433,-7.119,1,0.0574,170.07,4/4,0.121,2.0,anxious
World,Jesus Culture,I Stand In Awe - Live,4Zl1eVGzZ0n8tuPiuTTI2W,35,0.00056,0.425,317627,0.594,0.000536,C,0.104,-7.344,1,0.028,139.793,4/4,0.0763,2.0,anxious
World,Low,Dancing and Blood,2Zm6KDgIYpaKPOG267OBFv,47,0.935,0.246,382675,0.39,0.963,A#,0.108,-14.166,1,0.0719,160.016,4/4,0.031,5.0,anxious
World,Loreena McKennitt,Spanish Guitars And Night Plazas,40jY4X77xwW1Cv1riZsasU,31,0.699,0.341,401600,0.529,0.0048,C,0.107,-8.009,0,0.0348,139.916,3/4,0.265,3.0,anxious
World,Covenant Worship,Here Waiting - Live,6S77LEUtIVwpwSiPe291ZU,30,0.192,0.259,594583,0.603,0.0,E,0.243,-6.963,1,0.034,140.956,4/4,0.176,2.0,anxious
World,Hillsong Worship,O Come All Ye Faithful,7DMEFNqGo1ZN3sMrGxa262,31,0.0365,0.368,258533,0.463,0.0,F,0.132,-7.319,1,0.0266,149.941,3/4,0.338,2.0,anxious
World,Bethel Music,Be Lifted High,16G3rSaQ5G1fw0YVhuYbV0,37,0.00297,0.276,414493,0.688,0.0,G,0.14,-7.071,0,0.0412,147.898,4/4,0.111,2.0,anxious
World,Hillsong en Español,Lo Grande Que Eres Dios (The Greatness Of Our God),2OZfvl4H71CmEwQRYsU0yp,30,0.583,0.261,336053,0.473,0.00274,E,0.217,-8.34,1,0.0314,141.236,4/4,0.0619,2.0,anxious
World,Casting Crowns,Love You With the Truth,4i87I5yL4r267aPIZBYnZk,37,0.0726,0.564,243173,0.74,0.0,A,0.13,-7.417,0,0.052,155.909,4/4,0.597,8.0,anxious
World,SEU Worship,For This Purpose (Live),5HILA8T1FJcCpMm6ZA2Rnz,33,0.0133,0.45,326536,0.515,0.0,A#,0.32,-8.253,1,0.03,141.899,4/4,0.168,2.0,anxious
World,John Mark McMillan,How He Loves - Live,0yl95NPsjLkevL3FtzChpb,36,0.0449,0.334,287027,0.771,8.39e-05,C,0.964,-7.87,1,0.0915,151.973,3/4,0.222,0.0,anxious
World,Red Rocks Worship,Always and Only (Live),1e99RDstkCW1niAkDPoAX3,31,0.0578,0.225,387173,0.482,1.19e-06,D,0.807,-7.606,1,0.034,141.38,4/4,0.0709,0.0,anxious
World,Hillsong Worship,"Love Like Fire - Live In Sydney, Australia/2009",4OLEhAXH1JqnIJNRnRU1JI,30,0.0171,0.296,376707,0.603,1.38e-05,E,0.135,-7.181,1,0.0342,161.664,4/4,0.0759,2.0,anxious
World,Ali Farka Touré,Heygana,1JZxsDMRRZmEwWaNkSx7w7,41,0.654,0.489,358627,0.536,0.000433,F,0.337,-13.289,0,0.0384,136.908,4/4,0.61,3.0,anxious
World,Hillsong Worship,From The Inside Out - Live / The Very Best Of Hillsong Live Album Version,0RrijXwboQhKF5Nc8OEfJc,31,0.056,0.439,260336,0.531,0.0,C,0.103,-7.604,1,0.0269,137.877,4/4,0.113,2.0,anxious
World,Passion,Your Cross Changes Everything - Live,5NeOYscalL8Nu1dwjxPiFz,36,0.00991,0.409,330733,0.766,0.0,C,0.116,-5.6,1,0.0291,145.967,4/4,0.289,2.0,anxious
World,Manu Chao,A Cosa,0D4dagzwqDUXb1bMBsHHKP,46,0.198,0.659,134267,0.591,0.000349,F,0.318,-10.142,1,0.0498,159.942,4/4,0.788,8.0,anxious
World,Hillsong UNITED,Saviour King,6TKBZDvwIH3b3YWVcGgXVd,32,0.332,0.313,736240,0.342,0.00118,F,0.111,-8.092,1,0.0296,149.964,4/4,0.0386,2.0,anxious
World,All Sons & Daughters,All the Poor and Powerless - Live,320IK08eUZAbcEY1ARM8Qh,35,0.167,0.365,378400,0.375,1.1e-06,A,0.0871,-7.733,1,0.0295,148.123,4/4,0.121,2.0,anxious
World,Paul Baloche,Once For All,4IhnIouVxw0AgHRz6De8v6,40,0.332,0.509,306493,0.432,0.0,G,0.0661,-9.097,1,0.0256,137.91,4/4,0.221,2.0,anxious
World,Brian Eno,In Dark Trees - 2004 Digital Remaster,41RiTUEXw8uoCtLd8pcHVy,35,0.52,0.651,151573,0.379,0.796,F#,0.0759,-15.299,0,0.0538,169.614,4/4,0.373,7.0,anxious
World,Chris Quilala,Welcome Here,7dDlqoAxCjZfIatncvblAZ,33,0.231,0.386,260853,0.624,0.0046,B,0.124,-7.308,1,0.0427,141.792,4/4,0.112,2.0,anxious
World,Citipointe Live,Jesus Is Your Name (Live),24MGPLNKT6ic102wEn9j8h,40,0.0285,0.446,384253,0.618,0.0,B,0.096,-6.904,1,0.0306,147.926,4/4,0.094,2.0,anxious
World,Kim Walker-Smith,Awaken Love,7DU19tVY2wpLtvSfWmGJs8,34,0.207,0.434,309840,0.536,0.0,D,0.0986,-6.248,0,0.032,143.814,4/4,0.202,3.0,anxious
World,Kari Jobe,O Holy Night,6vhxljJaPconaEFHzPc0mc,35,0.329,0.164,327307,0.421,0.0,A,0.0918,-6.63,1,0.0322,170.717,3/4,0.0807,2.0,anxious
World,Bethel Music,Have It All (Studio Version),5oK4idTOGTDv9nKPykUqEz,36,0.173,0.382,249347,0.56,4.31e-05,G,0.0588,-7.604,1,0.0311,145.957,4/4,0.269,2.0,anxious
World,Gateway Worship,Agua Viva (En Vivo),4FQ0H4oFXDqwlBcxJIAy4V,36,0.0135,0.405,435187,0.525,0.0,G,0.975,-7.069,1,0.0277,139.951,4/4,0.122,0.0,anxious
World,Gipsy Kings,Escucha me,2pk8huvqL6osAosict7ty9,26,0.00545,0.73,276400,0.455,0.0355,G#,0.0772,-9.782,1,0.15,196.055,4/4,0.781,8.0,anxious
World,SEU Worship,Breathe,1J9a7BH4psw4cswGZvk0i2,30,0.302,0.525,233808,0.405,0.00244,A,0.086,-7.755,0,0.0308,136.018,4/4,0.188,3.0,anxious
World,Soul Survivor,Build My Life - Live,6cMCiASp7upvniuui2xNHv,34,0.0114,0.439,346794,0.451,7.18e-05,D,0.0909,-9.406,1,0.0295,139.993,4/4,0.108,2.0,anxious
World,Meredith Monk,Eon,7H3A5zUMTg73sJhZPyEo1F,39,0.991,0.536,175733,0.147,0.9,A,0.0864,-23.55,0,0.0355,156.983,4/4,0.491,5.0,anxious
World,Passion,Let It Be Jesus - Live,47KYmH58ZG6dGgtkrkvu6E,36,0.376,0.227,341053,0.696,0.0,G#,0.115,-5.222,1,0.0379,141.129,4/4,0.208,2.0,anxious
World,I AM THEY,Still Here,09h6NZlkYq4fDEADffoocI,36,0.153,0.485,204067,0.621,0.0,D#,0.11,-5.357,1,0.0307,148.007,4/4,0.132,2.0,anxious
World,Citipointe Live,El Shaddai,7zVJtPEA9fVphihbxPVNgB,37,0.0505,0.291,592922,0.472,0.0,G,0.085,-7.721,1,0.03,160.098,3/4,0.0748,2.0,anxious
World,Citipointe Live,Crash (Live),1aZ6thn2ruxD8ZLMKMfA82,37,0.00695,0.502,270093,0.503,0.0,B,0.183,-6.8,1,0.0324,144.188,4/4,0.238,2.0,anxious
World,Paul Baloche,Psalm 92 (It Is Good),7BdrX9rWXyGQgMHhs0RMqC,39,0.581,0.466,264520,0.559,0.000189,E,0.114,-9.893,1,0.0293,157.969,4/4,0.399,2.0,anxious
World,Audrey Assad,Wounded Healer,4GIB4WqLl6ptRlDxD4T2Yp,35,0.0151,0.443,273121,0.699,0.0331,G,0.325,-7.938,1,0.0457,180.028,3/4,0.344,2.0,anxious
World,I AM THEY,Even Me,7MZtg2luuCmpcCPal9cHBH,36,0.0289,0.512,232960,0.619,0.0,A#,0.104,-7.129,1,0.0286,155.971,4/4,0.288,2.0,anxious
World,The Human Experience,By the Sea,10lKA9kgFiWpKcxoPoIJ1e,33,0.655,0.574,242286,0.394,0.0741,C,0.111,-11.494,1,0.159,209.667,4/4,0.361,2.0,anxious
World,Will Reagan,"No Better Time (""Help Me Find My Own Flame"" Continued) [Live]",0aCOnlC6bmu8nz0r4AfgcT,33,0.836,0.277,347493,0.178,1.55e-06,F,0.182,-14.406,1,0.0311,163.341,4/4,0.181,1.0,anxious
World,Bethel Music,I Really Love You (Spontaneous),0IdA8wWRYyqv9xxV85WQGe,37,0.0367,0.304,248240,0.303,5.98e-06,A,0.276,-11.044,1,0.0298,138.226,4/4,0.0915,2.0,anxious
World,Ali Farka Touré,Hawa Dolo,3JDc1kzD0qsxSJ1pMKay65,40,0.787,0.571,300920,0.371,0.827,F,0.0863,-8.871,1,0.0377,138.976,4/4,0.388,7.0,anxious
World,planetboom,New Levels,3Tm3W8CN2k6ODbqAeGjjkY,44,0.00224,0.669,247298,0.807,0.000154,F#,0.316,-5.423,0,0.0386,145.026,4/4,0.841,8.0,anxious
World,Will Reagan,Pilgrim Days,2Y3i02gTGJgFoHYf0BQtWr,34,0.000799,0.505,328598,0.616,0.00107,G,0.369,-6.199,0,0.025,148.03,4/4,0.328,8.0,anxious
World,En Espíritu Y En Verdad,Tomaste Mi Lugar,0WYbI7jAP5UdijP6yb9QHS,43,0.0517,0.36,343131,0.75,1.04e-05,G,0.484,-4.944,1,0.0339,167.988,4/4,0.163,2.0,anxious
World,Chris Tomlin,What Child Is This? - Live,2kNalcTCdlyt1AGWxOE8dC,35,0.818,0.388,168493,0.315,0.0,F,0.694,-10.862,0,0.0471,142.25,3/4,0.163,0.0,anxious
World,for KING & COUNTRY,Pushing On a Pull Door,4DUPlIRYztsK6D3olSOevP,35,0.0124,0.426,236680,0.768,3.4e-05,C,0.0972,-5.676,1,0.0347,143.07,4/4,0.117,2.0,anxious
World,Shane & Shane,Chain Breaker,0wu8LIOYXDk7eUlq40RcZl,35,0.153,0.48,195410,0.687,0.0,C,0.112,-8.363,1,0.0335,156.094,4/4,0.494,2.0,anxious
World,Gateway Worship,It Is Finished,4cVMYmXoZnvNtptRImvXQK,31,0.128,0.405,267747,0.471,0.0,A#,0.112,-7.817,1,0.0273,163.937,3/4,0.192,2.0,anxious
World,Chris Quilala,King of Wonders,10dbNIFjCYOZpXXxxQ6WQH,34,0.00649,0.414,269293,0.481,0.0,C,0.11,-6.445,1,0.029,144.053,4/4,0.0749,2.0,anxious
World,Jonathan David Helser,Outrageous Love,18GQHjHWArwpatHFBt81c0,33,0.0513,0.404,306533,0.601,1.45e-05,A,0.26,-5.703,1,0.0275,149.93,4/4,0.113,2.0,anxious
World,Vineyard Worship,All Things Rise,46bMDX0KIdIDiInqedoKHo,15,0.396,0.288,385967,0.458,1.01e-06,A#,0.105,-7.317,1,0.0319,139.439,4/4,0.147,2.0,anxious
World,Vineyard Worship,Doxology Anthem (Lord We Praise You),4m3Cd3nFZuCnbH7oXtZSPu,15,0.00104,0.333,371647,0.665,1e-06,F,0.538,-6.351,1,0.0333,143.829,4/4,0.215,2.0,anxious
World,En Espíritu Y En Verdad,Infinito Dios,4NFImGmvsGjGoGBhancRPu,43,0.2,0.246,308160,0.847,0.0,C,0.837,-3.612,1,0.0384,203.999,4/4,0.179,0.0,anxious
World,Vineyard Worship,Holy And Anointed One,5I15lTSlKH2CbmF9pNDRPZ,14,0.763,0.312,253527,0.282,5.76e-05,F,0.0999,-9.996,1,0.0299,139.914,4/4,0.0657,1.0,anxious
World,Cheb i Sabbah,Raja Vedalu,5mnCYs0S4TChHrRx4QXJjV,36,0.073,0.431,323093,0.69,0.286,E,0.117,-7.871,0,0.102,171.326,3/4,0.155,8.0,anxious
World,Bethel Music,Hope's Anthem,75I30M3MiMCrIgu4LFZ696,36,0.0426,0.345,345160,0.597,0.0,C#,0.101,-6.828,0,0.0319,147.819,4/4,0.081,2.0,anxious
